GA,Date,URL,Volume Title,Lecture Title,Translator Name,Original Language
175,01/05/1917,http://daniel-zahavi.co.il/%d7%90%d7%91%d7%a0%d7%99-%d7%99%d7%a1%d7%95%d7%93-%d7%9c%d7%94%d7%91%d7%a0%d7%aa-%d7%94%d7%9e%d7%99%d7%a1%d7%98%d7%a8%d7%99%d7%94-%d7%a9%d7%9c-%d7%92%d7%95%d7%9c%d7%92%d7%95%d7%9c%d7%aa%d7%90-8/,אבני יסוד להבנת המיסטריה של גולגותא,None,מרים פטרי,אנגלית
175,08/05/1917,http://daniel-zahavi.co.il/%d7%90%d7%91%d7%a0%d7%99-%d7%99%d7%a1%d7%95%d7%93-%d7%9c%d7%94%d7%91%d7%a0%d7%aa-%d7%94%d7%9e%d7%99%d7%a1%d7%98%d7%a8%d7%99%d7%94-%d7%a9%d7%9c-%d7%92%d7%95%d7%9c%d7%92%d7%95%d7%9c%d7%aa%d7%90-9/,אבני יסוד להבנת המיסטריה של גולגותא,None,מרים פטרי,אנגלית
176,10/07/1917,http://daniel-zahavi.co.il/%d7%94%d7%99%d7%91%d7%98%d7%99%d7%9d-%d7%91%d7%90%d7%91%d7%95%d7%9c%d7%95%d7%a6%d7%99%d7%99%d7%aa-%d7%94%d7%90%d7%93%d7%9d-06/,היבטים באבולוציית האדם,"התפתחות אנושית, הקשיים בידע עצמי",מוטי גולדנר,אנגלית
176,06/10/1917,http://daniel-zahavi.co.il/%d7%a8%d7%95%d7%97%d7%95%d7%aa-%d7%94%d7%98%d7%91%d7%a2-04/,רוחות הטבע,רוחות אלמנטליות של לידה ומוות,יוחנן מרגלית,אנגלית
177,26/10/1917,http://daniel-zahavi.co.il/%d7%a0%d7%a4%d7%99%d7%9c%d7%aa%d7%9f-%d7%a9%d7%9c-%d7%a8%d7%95%d7%97%d7%95%d7%aa-%d7%94%d7%97%d7%a9%d7%99%d7%9b%d7%94-12/,נפילתן רוחות האופל,רוחות האור ורוחות החשיכה,מוטי גולדנר,אנגלית
177,04/11/1917,http://daniel-zahavi.co.il/%d7%94%d7%94%d7%aa%d7%92%d7%91%d7%a8%d7%95%d7%aa-%d7%a2%d7%9c-%d7%94%d7%a8%d7%95%d7%a2/,ההתגברות על הרוע,None,אורנה בן-דור,אנגלית
273,10/11/1917,http://daniel-zahavi.co.il/%d7%94%d7%a4%d7%a1%d7%99%d7%9b%d7%95%d7%90%d7%a0%d7%9c%d7%99%d7%96%d7%94-%d7%9c%d7%90%d7%95%d7%a8-%d7%94%d7%90%d7%a0%d7%aa%d7%a8%d7%95%d7%a4%d7%95%d7%a1%d7%95%d7%a4%d7%99%d7%94-01/,הפסיכואנליזה לאור האנתרופוסופיה,אנתרופוסופיה ופסיכואנליזה ,מרים פטרי,אנגלית
178,11/11/1917,http://daniel-zahavi.co.il/%d7%94%d7%a4%d7%a1%d7%99%d7%9b%d7%95%d7%90%d7%a0%d7%9c%d7%99%d7%96%d7%94-%d7%9c%d7%90%d7%95%d7%a8-%d7%94%d7%90%d7%a0%d7%aa%d7%a8%d7%95%d7%a4%d7%95%d7%a1%d7%95%d7%a4%d7%99%d7%94-02/,הפסיכואנליזה לאור האנתרופוסופיה,אנתרופוסופיה ופסיכואנליזה,מרים פטרי,אנגלית
178,23/12/1917,http://daniel-zahavi.co.il/%d7%9e%d7%99%d7%aa%d7%95%d7%a1%d7%99%d7%9d-%d7%a2%d7%aa%d7%99%d7%a7%d7%99%d7%9d-01/,מיתוסים עתיקים,משמעותם וקשרם עם האבולוציה,יוחנן מרגלית,אנגלית
180,25/12/1917,http://daniel-zahavi.co.il/%d7%9e%d7%99%d7%aa%d7%95%d7%a1%d7%99%d7%9d-%d7%a2%d7%aa%d7%99%d7%a7%d7%99%d7%9d-02/,מיתוסים עתיקים,משמעותם וקשרם עם האבולוציה,יוחנן מרגלית,אנגלית
180,26/12/1917,http://daniel-zahavi.co.il/%d7%9e%d7%99%d7%aa%d7%95%d7%a1%d7%99%d7%9d-%d7%a2%d7%aa%d7%99%d7%a7%d7%99%d7%9d-03/,מיתוסים עתיקים,משמעותם וקשרם עם האבולוציה,יוחנן מרגלית,אנגלית
180,29/12/1917,http://daniel-zahavi.co.il/%d7%9e%d7%99%d7%aa%d7%95%d7%a1%d7%99%d7%9d-%d7%a2%d7%aa%d7%99%d7%a7%d7%99%d7%9d-04/,מיתוסים עתיקים,משמעותם וקשרם עם האבולוציה,יוחנן מרגלית,אנגלית
180,04/01/1918,http://daniel-zahavi.co.il/%d7%9e%d7%99%d7%aa%d7%95%d7%a1%d7%99%d7%9d-%d7%a2%d7%aa%d7%99%d7%a7%d7%99%d7%9d-05/,מיתוסים עתיקים,משמעותם וקשרם עם האבולוציה,דניאל זהבי,אנגלית
181,14/02/1918,http://daniel-zahavi.co.il/%d7%a9%d7%9c%d7%99%d7%97%d7%95%d7%aa%d7%95-%d7%a9%d7%9c-%d7%9e%d7%99%d7%9b%d7%90%d7%9c-07/,שליחותו של מיכאל,"גילוי מסתורי ישות האדם, המהותיים",עלי אלון,אנגלית
174a,17/02/1918,http://daniel-zahavi.co.il/%d7%a9%d7%9c%d7%99%d7%97%d7%95%d7%aa%d7%95-%d7%a9%d7%9c-%d7%9e%d7%99%d7%9b%d7%90%d7%9c-08/,שליחותו של מיכאל,"גילוי מסתורי ישות האדם, המהותיים",עלי אלון,אנגלית
174a,06/09/1918,http://daniel-zahavi.co.il/%d7%94%d7%92%d7%a9%d7%a8-%d7%a9%d7%91%d7%99%d7%9f-%d7%94%d7%90%d7%99%d7%93%d7%99%d7%90%d7%9c%d7%99-%d7%9c%d7%91%d7%99%d7%9f-%d7%94%d7%a8%d7%99%d7%90%d7%9c%d7%99-01/,הגשר שבין האידיאלי לבין הריאלי,לספר ראו כאן,יוחנן מרגלית,אנגלית
184,07/09/1918,http://daniel-zahavi.co.il/%d7%94%d7%92%d7%a9%d7%a8-%d7%a9%d7%91%d7%99%d7%9f-%d7%94%d7%90%d7%99%d7%93%d7%99%d7%90%d7%9c%d7%99-%d7%9c%d7%91%d7%99%d7%9f-%d7%94%d7%a8%d7%99%d7%90%d7%9c%d7%99-02/,הגשר שבין האידיאלי לבין הריאלי,לספר ראו כאן,יוחנן מרגלית,אנגלית
184,20/09/1918,http://daniel-zahavi.co.il/%d7%94%d7%a2%d7%99%d7%93%d7%a0%d7%99%d7%9d-%d7%94%d7%a4%d7%a8%d7%94-%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%94%d7%9e%d7%99%d7%9f-%d7%94%d7%90%d7%a0%d7%95%d7%a9%d7%99/,העידנים הפרה היסטוריים של המין האנושי,השילוש של החלל והאחדות של הזמן,יוחנן מרגלית,אנגלית
182,09/10/1918,http://daniel-zahavi.co.il/%d7%a4%d7%a2%d7%95%d7%9c%d7%aa-%d7%94%d7%9e%d7%9c%d7%90%d7%9b%d7%99%d7%9d-%d7%91%d7%92%d7%95%d7%a4%d7%95-%d7%94%d7%90%d7%a1%d7%98%d7%a8%d7%9c%d7%99-%d7%a9%d7%9c-%d7%94%d7%90%d7%93%d7%9d/,מה עושה המלאך בגופנו האסטרלי?,None,עלי אלון,אנגלית
182,26/10/1918,http://daniel-zahavi.co.il/%d7%94%d7%a8%d7%95%d7%a2-%d7%95%d7%a2%d7%aa%d7%99%d7%93%d7%95-%d7%a9%d7%9c-%d7%94%d7%90%d7%93%d7%9d/,הרוע ועתידו של האדם,None,יוחנן מרגלית,אנגלית
185,29/11/1918,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%aa%d7%92%d7%a8%d7%99%d7%9d-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%99%d7%9d-%d7%94%d7%91%d7%a1%d7%99%d7%a1%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%aa%d7%a7%d7%95%d7%a4%d7%aa%d7%a0%d7%95-0/,האתגרים החברתיים הבסיסיים של תקופתנו,מזרח ומערב מנקודת מבט רוחנית,מרים פטרי,אנגלית
186,30/11/1918,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%aa%d7%92%d7%a8%d7%99%d7%9d-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%99%d7%9d-%d7%94%d7%91%d7%a1%d7%99%d7%a1%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%aa%d7%a7%d7%95%d7%a4%d7%aa%d7%a0%d7%95-2/,האתגרים החברתיים הבסיסיים של תקופתנו,התקופה הנוכחית מנקודת המבט של התקופה הנוכחית,מרים פטרי,אנגלית
186,01/12/1918,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%aa%d7%92%d7%a8%d7%99%d7%9d-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%99%d7%9d-%d7%94%d7%91%d7%a1%d7%99%d7%a1%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%aa%d7%a7%d7%95%d7%a4%d7%aa%d7%a0%d7%95-3/,האתגרים החברתיים הבסיסיים של תקופתנו,"היבטים של מכניסטיקה, אֵאוּגֵנִיקָה ובריאות בעתיד",מרים פטרי,אנגלית
186,06/12/1918,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%aa%d7%92%d7%a8%d7%99%d7%9d-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%99%d7%9d-%d7%94%d7%91%d7%a1%d7%99%d7%a1%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%aa%d7%a7%d7%95%d7%a4%d7%aa%d7%a0%d7%95-4/,האתגרים החברתיים הבסיסיים של תקופתנו,אינסטינקטים חברתיים ואנטי-חברתיים,מרים פטרי,אנגלית
186,07/12/1918,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%aa%d7%92%d7%a8%d7%99%d7%9d-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%99%d7%9d-%d7%94%d7%91%d7%a1%d7%99%d7%a1%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%aa%d7%a7%d7%95%d7%a4%d7%aa%d7%a0%d7%95-5/,האתגרים החברתיים הבסיסיים של תקופתנו,"רוחות רפאים של התנ""ך בלאומנות של ימינו",מרים פטרי,אנגלית
186,08/12/1918,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%aa%d7%92%d7%a8%d7%99%d7%9d-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%99%d7%9d-%d7%94%d7%91%d7%a1%d7%99%d7%a1%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%aa%d7%a7%d7%95%d7%a4%d7%aa%d7%a0%d7%95-6/,האתגרים החברתיים הבסיסיים של תקופתנו,היכולות המוּלָדות של אומות העולם,מרים פטרי,אנגלית
187,27/12/1918,http://daniel-zahavi.co.il/%d7%9b%d7%99%d7%a6%d7%93-%d7%aa%d7%95%d7%9b%d7%9c-%d7%94%d7%90%d7%a0%d7%95%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%a6%d7%95%d7%90-%d7%9e%d7%97%d7%93%d7%a9-%d7%90%d7%aa-%d7%90%d7%9c-%d7%a2%d7%9c%d7%99-4/,"כיצד תוכל האנושות למצוא מחדש את כריסטוס","האבולוציה של הכריסטיאניות מהמיסטריות של הזמנים הפרה-כריסטיאנים. בניית עקרונות ההתקדשות המודרנית",עמרי כפיר,אנגלית
187,28/12/1918,http://daniel-zahavi.co.il/%d7%9b%d7%99%d7%a6%d7%93-%d7%aa%d7%95%d7%9b%d7%9c-%d7%94%d7%90%d7%a0%d7%95%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%a6%d7%95%d7%90-%d7%9e%d7%97%d7%93%d7%a9-%d7%90%d7%aa-%d7%90%d7%9c-%d7%a2%d7%9c%d7%99-5/,כיצד יכולה האנושות למצוא שוב את כריסטוס?,השינוי בקונסטיטוציה של הנפש האנושית,עמרי כפיר,אנגלית
187,29/12/1918,http://daniel-zahavi.co.il/%d7%9b%d7%99%d7%a6%d7%93-%d7%aa%d7%95%d7%9b%d7%9c-%d7%94%d7%90%d7%a0%d7%95%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%a6%d7%95%d7%90-%d7%9e%d7%97%d7%93%d7%a9-%d7%90%d7%aa-%d7%90%d7%9c-%d7%a2%d7%9c%d7%99-6/,כיצד יכולה האנושות למצוא שוב את כריסטוס?,טרנספורמציה של הישות האנושית במהלך האבולוציה,עמרי כפיר,אנגלית
187,31/12/1918,http://daniel-zahavi.co.il/%d7%9b%d7%99%d7%a6%d7%93-%d7%aa%d7%95%d7%9b%d7%9c-%d7%94%d7%90%d7%a0%d7%95%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%a6%d7%95%d7%90-%d7%9e%d7%97%d7%93%d7%a9-%d7%90%d7%aa-%d7%90%d7%9c-%d7%a2%d7%9c%d7%99-7/,כיצד יכולה האנושות למצוא שוב את כריסטוס?,חוויות מן השנה החולפת והתבוננות אל השנה החדשה (חלק 1),עמרי כפיר,אנגלית
328,04/02/1919,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%a1%d7%a4%d7%a7%d7%98-%d7%94%d7%a4%d7%a0%d7%99%d7%9e%d7%99-%d7%a9%d7%9c-%d7%94%d7%91%d7%a2%d7%99%d7%94-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%aa-01/,האספקט הפנימי של הבעיה החברתית,None,יוחנן מרגלית,אנגלית
328,08/02/1919,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%a1%d7%a4%d7%a7%d7%98-%d7%94%d7%a4%d7%a0%d7%99%d7%9e%d7%99-%d7%a9%d7%9c-%d7%94%d7%91%d7%a2%d7%99%d7%94-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%aa-02/,האספקט הפנימי של הבעיה החברתית,None,יוחנן מרגלית,אנגלית
328,11/02/1919,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%a1%d7%a4%d7%a7%d7%98-%d7%94%d7%a4%d7%a0%d7%99%d7%9e%d7%99-%d7%a9%d7%9c-%d7%94%d7%91%d7%a2%d7%99%d7%94-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%aa-03/,האספקט הפנימי של הבעיה החברתית,None,יוחנן מרגלית,אנגלית
328,09/03/1919,http://daniel-zahavi.co.il/%d7%94%d7%90%d7%a1%d7%a4%d7%a7%d7%98-%d7%94%d7%a4%d7%a0%d7%99%d7%9e%d7%99-%d7%a9%d7%9c-%d7%94%d7%91%d7%a2%d7%99%d7%94-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%aa-04/,האספקט הפנימי של הבעיה החברתית,ארבע הרצאות שניתנו בציריך שוויץ,יוחנן מרגלית,אנגלית
193,05/04/1919,http://daniel-zahavi.co.il/%d7%93%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%93%d7%9e%d7%94-%d7%9c%d7%90%d7%95%d7%a8%d7%99%d7%aa%d7%9e%d7%99%d7%94-01/,דברי הקדמה לאוריתמיה,None,עלי אלון,אנגלית
277,21/04/1919,http://daniel-zahavi.co.il/%d7%a2%d7%99%d7%95%d7%9f-%d7%a8%d7%95%d7%97%d7%99-%d7%9e%d7%93%d7%a2%d7%99-%d7%91%d7%a9%d7%90%d7%9c%d7%95%d7%aa-%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%95%d7%aa-%d7%95%d7%97%d7%99%d7%a0%d7%95%d7%9b%d7%99/,עיון רוחי-מדעי בשאלות חברתיות וחינוכיות,הקדמה לשילוש החברתי,יוחנן מרגלית,אנגלית
192,23/04/1919,http://daniel-zahavi.co.il/%d7%a2%d7%99%d7%95%d7%9f-%d7%a8%d7%95%d7%97%d7%99-%d7%9e%d7%93%d7%a2%d7%99-%d7%91%d7%a9%d7%90%d7%9c%d7%95%d7%aa-%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%95%d7%aa-%d7%95%d7%97%d7%99%d7%a0%d7%95%d7%9b%d7%99-2/,עיון רוחי-מדעי בשאלות חברתיות וחינוכיות,הקדמה אזוטרית להתבוננות אקזוטרית של השאלה החברתית – חלק א',יוחנן מרגלית,אנגלית
192,01/05/1919,http://daniel-zahavi.co.il/%d7%a2%d7%99%d7%95%d7%9f-%d7%a8%d7%95%d7%97%d7%99-%d7%9e%d7%93%d7%a2%d7%99-%d7%91%d7%a9%d7%90%d7%9c%d7%95%d7%aa-%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%95%d7%aa-%d7%95%d7%97%d7%99%d7%a0%d7%95%d7%9b%d7%99-4/,עיון רוחי-מדעי בשאלות חברתיות וחינוכיות,הקדמה אזוטרית להתבוננות אקזוטרית של השאלה החברתית – חלק ב',יוחנן מרגלית,אנגלית
192,06/05/1919,http://daniel-zahavi.co.il/%d7%93%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%93%d7%9e%d7%94-%d7%9c%d7%90%d7%95%d7%a8%d7%99%d7%aa%d7%9e%d7%99%d7%94-02/,דברי הקדמה לאוריתמיה,(ניתנה להנהלה ולפועלי בית החרושת לסיגריות ולדרוף אסטוריה),עלי אלון,אנגלית
277,11/05/1919,http://daniel-zahavi.co.il/%d7%91%d7%a1%d7%99%d7%a1-%d7%97%d7%91%d7%a8%d7%aa%d7%99-%d7%9c%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%99%d7%a1%d7%95%d7%93%d7%99-%d7%95%d7%aa%d7%99%d7%9b%d7%95%d7%a0%d7%99-01/,בסיס חברתי לחינוך יסודי ותיכוני,הרצאה מספר 1,דניאל זהבי,אנגלית
192,08/06/1919,http://daniel-zahavi.co.il/%d7%a2%d7%99%d7%95%d7%9f-%d7%a8%d7%95%d7%97%d7%99-%d7%9e%d7%93%d7%a2%d7%99-%d7%91%d7%a9%d7%90%d7%9c%d7%95%d7%aa-%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%95%d7%aa-%d7%95%d7%97%d7%99%d7%a0%d7%95%d7%9b%d7%99-5/,עיון רוחי-מדעי בשאלות חברתיות וחינוכיות,פדגוגיה מנקודת המבט של ההיסטוריה של התרבות ,יוחנן מרגלית,אנגלית
192,12/06/1919,http://daniel-zahavi.co.il/%d7%9e%d7%a1%d7%a4%d7%a8-%d7%a6%d7%99%d7%95%d7%a0%d7%99-%d7%93%d7%a8%d7%9a-%d7%9c%d7%99%d7%9e%d7%99%d7%a0%d7%95-%d7%90%d7%9c%d7%94/,מספר ציוני דרך לימינו אלה,None,עלי אלון,אנגלית
193,08/09/1919,http://daniel-zahavi.co.il/%d7%94%d7%a6%d7%95%d7%a8%d7%9a-%d7%9c%d7%93%d7%a8%d7%9a-%d7%97%d7%93%d7%a9%d7%94-%d7%a9%d7%9c-%d7%94%d7%99%d7%93%d7%a2-%d7%94%d7%a8%d7%95%d7%97%d7%99-01/,הצורך לדרך חדשה של הידע הרוחי,הצורך להעמקה רוחנית דרך הידע שנרכש באופן חופשי,דניאל זהבי,אנגלית
192,28/09/1919,http://daniel-zahavi.co.il/%d7%94%d7%a6%d7%95%d7%a8%d7%9a-%d7%9c%d7%93%d7%a8%d7%9a-%d7%97%d7%93%d7%a9%d7%94-%d7%a9%d7%9c-%d7%94%d7%99%d7%93%d7%a2-%d7%94%d7%a8%d7%95%d7%97%d7%99-02/,הצורך לדרך חדשה של הידע הרוחי,הצמיחה של תודעה קוסמית מתודעה ארצית,דניאל זהבי,אנגלית
192,27/10/1919,http://daniel-zahavi.co.il/%d7%94%d7%aa%d7%92%d7%a9%d7%9e%d7%95%d7%aa%d7%95-%d7%a9%d7%9c-%d7%90%d7%94%d7%a8%d7%99%d7%9e%d7%9f-%d7%94%d7%aa%d7%92%d7%a9%d7%9e%d7%95%d7%aa-%d7%94%d7%a8%d7%95%d7%a2-%d7%a2%d7%9c-%d7%94%d7%90%d7%93-2/,התגשמותו של אהרימן התגשמות הרוע על האדמה,None,יוחנן מרגלית,אנגלית
193,01/11/1919,http://daniel-zahavi.co.il/%d7%94%d7%a9%d7%a4%d7%a2%d7%95%d7%aa%d7%99%d7%94%d7%9d-%d7%a9%d7%9c-%d7%9c%d7%95%d7%a6%d7%99%d7%a4%d7%a8-%d7%95%d7%90%d7%94%d7%a8%d7%99%d7%9e%d7%9f-%d7%90%d7%97%d7%a8%d7%99%d7%95%d7%aa-%d7%94%d7%90/,"השפעותיהם של לוציפר ואהרימן אחריות האדם לאדמה",None,"עֶלי, קיבוץ צרעה",אנגלית
191,02/11/1919,http://daniel-zahavi.co.il/%d7%94%d7%a9%d7%a4%d7%a2%d7%95%d7%aa%d7%99%d7%94%d7%9d-%d7%a9%d7%9c-%d7%9c%d7%95%d7%a6%d7%99%d7%a4%d7%a8-%d7%95%d7%90%d7%94%d7%a8%d7%99%d7%9e%d7%9f-%d7%90%d7%97%d7%a8%d7%99%d7%95%d7%aa-%d7%94%d7%90-2/,"השפעותיהם של לוציפר ואהרימן אחריות האדם לאדמה",None,"עֶלי, קיבוץ צרעה",אנגלית
191,04/11/1919,http://daniel-zahavi.co.il/%d7%94%d7%a9%d7%a4%d7%a2%d7%95%d7%aa%d7%99%d7%94%d7%9d-%d7%a9%d7%9c-%d7%9c%d7%95%d7%a6%d7%99%d7%a4%d7%a8-%d7%95%d7%90%d7%94%d7%a8%d7%99%d7%9e%d7%9f-%d7%90%d7%97%d7%a8%d7%99%d7%95%d7%aa-%d7%94%d7%90-3/,השפעותיהם של לוציפר ואהרימן אחריות האדם לאדמה,None,"עֶלי, קיבוץ צרעה",אנגלית
191,08/11/1919,http://daniel-zahavi.co.il/%d7%93%d7%91%d7%a8%d7%99-%d7%94%d7%a7%d7%93%d7%9e%d7%94-%d7%9c%d7%90%d7%95%d7%a8%d7%99%d7%aa%d7%9e%d7%99%d7%94-03/,דברי הקדמה לאוריתמיה,(תוכנית לילדים בחופש),עלי אלון,אנגלית
277,09/11/1919,http://daniel-zahavi.co.il/%d7%94%d7%a9%d7%a4%d7%a2%d7%95%d7%aa%d7%99%d7%94%d7%9d-%d7%a9%d7%9c-%d7%9c%d7%95%d7%a6%d7%99%d7%a4%d7%a8-%d7%95%d7%90%d7%94%d7%a8%d7%99%d7%9e%d7%9f-%d7%90%d7%97%d7%a8%d7%99%d7%95%d7%aa-%d7%94%d7%90-5/,השפעותיהם של לוציפר ואהרימן אחריות האדם לאדמה,None,"עֶלי, קיבוץ צרעה",אנגלית
191,15/11/1919,http://daniel-zahavi.co.il/%d7%94%d7%a9%d7%a4%d7%a2%d7%95%d7%aa%d7%99%d7%94%d7%9d-%d7%a9%d7%9c-%d7%9c%d7%95%d7%a6%d7%99%d7%a4%d7%a8-%d7%95%d7%90%d7%94%d7%a8%d7%99%d7%9e%d7%9f-%d7%90%d7%97%d7%a8%d7%99%d7%95%d7%aa-%d7%94%d7%90-4/,השפעותיהם של לוציפר ואהרימן אחריות האדם לאדמה,None,"עֶלי, קיבוץ צרעה",אנגלית
